Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId,TeamName
NimmyKathrynJose,1602497483956,3,130840,126851,392521,9.666666666666666,0,29,29,2,1111,SUCCESS,392521,R4rI7yiaRrGBc9uLqTCX4w,
HML2020,1603402646784,3,130986,122465,392958,9.0,0,27,27,3,1112,SUCCESS,392958,KeGc2VE4RpukYpyKn0ogmA,
Herbie2020,1603807785075,3,131308,122087,393924,7.333333333333333,0,22,22,7,1113,SUCCESS,393924,yi28sQmeRiOj00FaMA36cQ,
TestModelST1,1602240976194,3,131313,127075,393940,2.3333333333333335,0,7,7,1,1114,SUCCESS,393940,0ZxhWWAnRbegfZ1DAcHvrw,
EZ-Racer,1603722901288,3,131419,114358,394259,8.0,0,24,24,5,1115,SUCCESS,394259,D87kFWhYQEWVJZSUr_QZfw,
BizIntegral,1602579790824,3,131522,116078,394568,6.333333333333333,0,19,19,7,1116,SUCCESS,394568,4nUbIXTuTiqjYpxEpo0tNw,
Jan-Race-Model-1,1603245258369,3,131884,121926,395654,3.6666666666666665,0,11,11,1,1117,SUCCESS,395654,oeVBangjTS6ymJIFO1Hwrw,
MoodysNaman,1603573853073,3,132266,124197,396799,17.333333333333332,0,52,52,21,1118,SUCCESS,396799,oS14bx7gTiSQi52TV_ugQw,
Venurao,1603605409174,3,132414,121924,397244,7.333333333333333,0,22,22,2,1119,SUCCESS,397244,SLW3dIfeTC2xgiuDbaWdiw,
bluewolverine,1602519610632,3,132435,123591,397305,6.333333333333333,0,19,19,6,1120,SUCCESS,397305,936225aaac344208a5fefQ,
PowerRacing,1604082036205,3,132467,122593,397402,16.666666666666668,0,50,50,1,1121,SUCCESS,397402,VdMSRtwNSQWUEd0kSFr0BA,
awesomehtr1,1602786796416,3,132627,124867,397881,1.3333333333333333,0,4,4,3,1122,SUCCESS,397881,hPsP1765Sx-aDKVsFy2vTA,
Abhishekd,1602241252305,3,132931,118416,398793,8.666666666666666,0,26,26,1,1123,SUCCESS,398793,fUO0O-4jTs-nSEsVZUdUoQ,
Hum77Hai,1603921217438,3,132933,125749,398801,3.3333333333333335,0,10,10,3,1124,SUCCESS,398801,1vpyHASyTy27-VmVCJdDqQ,
RACERVIRTUAL,1603981437435,3,132940,113422,398822,8.333333333333334,0,25,25,11,1125,SUCCESS,398822,pSB5HW4DSHKLWa_OcD036w,
dogoyster,1601632496663,3,133082,124784,399248,8.0,0,24,24,4,1126,SUCCESS,399248,GhM3-6QxQJe0syoSwC778w,
LighteningMcqueen,1603914429970,3,133555,110089,400666,18.333333333333332,0,55,55,3,1127,SUCCESS,400666,0L2DZC1-Rl277Etsj9Ty8g,
thisismichaelb,1603319296469,3,133896,123564,401689,7.666666666666667,0,23,23,1,1128,SUCCESS,401689,SGp9LkamRzWBRD3yWLP8BA,
KimiRaikkonenAlfaRomeo,1603731731655,3,133898,121002,401695,8.333333333333334,0,25,25,1,1129,SUCCESS,401695,sOALZ0i6TzSpQ9ruuwYAHg,
carrito,1602721225013,3,133940,129874,401820,5.666666666666667,0,17,17,1,1130,SUCCESS,401820,k1N0gD6LQhCQD8iNJnRYKA,
HK-Fast-but-not-furious,1601858784135,3,133947,124798,401842,19.666666666666668,0,59,59,29,1131,SUCCESS,401842,VpvceE1oSh6YMrECcvArOQ,
Devesh,1604049916842,3,134052,127737,402156,7.666666666666667,0,23,23,2,1132,SUCCESS,402156,mfDP3C3DQG6BwY6l8C9YLQ,
Polite,1604015807881,3,134073,123454,402220,17.0,0,51,51,2,1133,SUCCESS,402220,lQ8O1fAoSOy9AWs8ZCvQiQ,
00-Arpit-00,1604078883095,3,134101,125007,402303,14.333333333333334,0,43,43,1,1134,SUCCESS,402303,tyK4C1_uRmyQSFEiwtui8g,
RiskyRacer1,1601752521607,3,134311,129268,402935,11.666666666666666,0,35,35,3,1135,SUCCESS,402935,xLHY3IzBRyutpaWlosfKNw,
SahilHans,1603970164611,3,134324,115055,402974,19.333333333333332,0,58,58,1,1136,SUCCESS,402974,P1qGXb9_QeO8JGk2bN6bTQ,
CyberSF,1601674570105,3,134534,127596,403602,7.0,0,21,21,1,1137,SUCCESS,403602,QHSnDS7vT1CWSVEjuSiQ5A,
Eloi-racer,1603281287644,3,134544,116413,403634,8.0,0,24,24,2,1138,SUCCESS,403634,GmWiHPofRjqpyTu2KTQUqg,
Shweta-DeepRacer,1602494062566,3,134700,119132,404100,9.0,0,27,27,1,1139,SUCCESS,404100,FZ45dMvcRKaC2QL0841gLw,
MasterRacerAWS,1601993681769,3,134781,110584,404345,19.333333333333332,0,58,58,6,1140,SUCCESS,404345,Wup_CUcER3uXOiiBo3IKfQ,
Zen,1602281238629,3,135010,123753,405032,17.0,0,51,51,6,1141,SUCCESS,405032,lhapjp7MTI2uDsg6OqIinw,
Maverick1,1602255112761,3,135058,122579,405176,19.333333333333332,0,58,58,7,1142,SUCCESS,405176,O1ciCB8gTaa1d1BcBIJUrg,
Group4-GauravJ,1603177530740,3,135100,129065,405301,2.0,0,6,6,1,1143,SUCCESS,405301,Wes6DxaDSluosM-Sur8CDA,
dpow-racing,1601653494324,3,135194,128781,405583,15.333333333333334,0,46,46,1,1144,SUCCESS,405583,d-G_x9stRcWrrEi1nxkRkw,
Achievers-Group79,1601999686660,3,135290,121878,405872,7.333333333333333,0,22,22,2,1145,SUCCESS,405872,Tgwt1PmgSkONcamsW64SdQ,
JPMC-JC-go-anime,1603063181802,3,135835,117595,407507,17.333333333333332,0,52,52,1,1146,SUCCESS,407507,252ec499ac2d4391836a6Q,
anwarshah,1602961371202,3,136133,132576,408401,8.666666666666666,0,26,26,1,1147,SUCCESS,408401,XcUH6KRhRKOfXikLKERU2Q,
TeamMarvin,1602792535364,3,136242,132992,408726,18.666666666666668,0,56,56,1,1148,SUCCESS,408726,3ZUa3EZETpmd3WhaCu8qzQ,
Group21,1602065599371,3,136247,126014,408741,6.666666666666667,0,20,20,4,1149,SUCCESS,408741,RW470cCQTY-0Ge-ILQlCMg,
Gasly-Go,1603380526049,3,136260,129653,408780,6.666666666666667,0,20,20,2,1150,SUCCESS,408780,czqiDVRHQP2VxpmGttPbZw,
Panda-Runner,1603381169145,3,136306,135751,408920,10.0,0,30,30,2,1151,SUCCESS,408920,jsCw7hsnTWKYS4WJOODJDw,
Group89,1601970155307,3,136569,118070,409707,15.333333333333334,0,46,46,1,1152,SUCCESS,409707,4LVAK56RSrKZixB1G23nZg,
skanumuri,1603944841830,3,137045,47006,411137,67.66666666666667,0,7,203,1,1153,SUCCESS,411137,UK4wlKBOSXmjS7HnuQWOqA,
toad-kart,1603142118621,3,137047,128927,411143,3.0,0,9,9,2,1154,SUCCESS,411143,8YKrLhrYTTq4xylINm7lFA,
SonyValdez,1601528555907,3,137185,134482,411557,17.666666666666668,0,53,53,3,1155,SUCCESS,411557,Rqt-gV8bQoGHEeygp4jakQ,
SuperFerrie,1604132617863,3,137477,120773,412432,8.333333333333334,0,25,25,2,1156,SUCCESS,412432,Cx601uk6TauDxBkQFLNEGg,
LuizToledo,1603887495410,3,137611,119926,412835,10.333333333333334,0,31,31,1,1157,SUCCESS,412835,ohyfrbi3ToayLsqg-O_56Q,
BennettusMaximus,1601636675893,3,137715,134927,413146,2.6666666666666665,0,8,8,3,1158,SUCCESS,413146,0cCthXElQIKR0DypPzu3Mg,
ianf,1603474729668,3,137749,126837,413247,19.0,0,57,57,1,1159,SUCCESS,413247,OBk09I6ESqGiLHpqIOFY7Q,
Group43-PL,1603135849556,3,138078,127147,414234,19.0,0,57,57,3,1160,SUCCESS,414234,uOmv87eUQyC-Z007nt1blQ,
ygwu,1603080004314,3,138131,133238,414394,18.0,0,54,54,1,1161,SUCCESS,414394,6OGmBRsRQuGeV8gWwOsSEw,
PPillai,1603368621781,3,138142,115192,414428,10.0,0,30,30,1,1162,SUCCESS,414428,CpC8bFJGQtKqioKM2RmtgQ,
AndyWong,1603472005635,3,138177,130731,414533,6.0,0,18,18,6,1163,SUCCESS,414533,XSrYOMbnR2qVNk2yxs42zQ,
unicorn,1604116474922,3,138247,127201,414742,12.0,0,36,36,2,1164,SUCCESS,414742,7DfNez8YQKiRtd3TrKJjkg,
Frank,1603145788527,3,138558,127405,415675,9.666666666666666,0,29,29,2,1165,SUCCESS,415675,Pk8aU7ZFRrqS3yx8GFa_4A,
Vsan-1,1604172543592,3,138740,123631,416220,15.0,0,45,45,7,1166,SUCCESS,416220,h4tth_LKT3KilzUMtIDpjw,
Group47-Racer2020,1603264789522,3,138843,133997,416529,19.666666666666668,0,59,59,9,1167,SUCCESS,416529,u50zezEjR3KYblxtpW43XQ,
Evroom,1603822905993,3,139010,129469,417032,19.666666666666668,0,59,59,1,1168,SUCCESS,417032,LCa1GDEWQBSMqmBkdtDqcA,
fy,1602259093979,3,139012,128354,417036,9.333333333333334,0,28,28,2,1169,SUCCESS,417036,eDFEDBKqTeaQQDc2LyNNhw,
Speeddemon,1603856149858,3,139186,127452,417560,10.0,0,30,30,1,1170,SUCCESS,417560,v5VOG1pfQX26od3vmF-o8Q,
BrockB,1603337232338,3,139388,139192,418165,9.333333333333334,0,28,28,2,1171,SUCCESS,418165,eN_zhifIR76si62PgGORGg,
laura,1604021605590,3,139521,133669,418565,12.0,0,36,36,1,1172,SUCCESS,418565,kmeUqBumT66J6Zncb4FJgA,
Sigita,1603541344803,3,139557,131599,418671,8.333333333333334,0,25,25,1,1173,SUCCESS,418671,GbfafV_MSpi43luy69l6cw,
thebieb,1602356924538,3,139672,137399,419018,10.333333333333334,0,31,31,2,1174,SUCCESS,419018,rAQsDVMbS9KbPDK2x19k1A,
JPMC-NYC-EnlightenedAI,1602264367032,3,139748,131567,419244,12.333333333333334,0,37,37,1,1175,SUCCESS,419244,VRdXNfDoQDS87kXcvMucMQ,
bluebolt,1602780336403,3,139987,124203,419962,12.0,0,36,36,1,1176,SUCCESS,419962,Fjmc6p6ATB-WBFWP96ujzA,
Mattchin,1603986821510,3,140035,122949,420107,11.333333333333334,0,34,34,1,1177,SUCCESS,420107,HBpoBXgjQXG7VQKiSrovEQ,
Vanitha,1603915099670,3,140174,132658,420524,12.0,0,36,36,3,1178,SUCCESS,420524,1REUIb53RU2zsjuNl1BPxg,
Group9,1601969330630,3,140231,132690,420693,10.333333333333334,0,31,31,1,1179,SUCCESS,420693,V_g0fTYmTB-dhvbYOeTAKA,
SriniGiridhar,1603381553442,3,140454,131270,421364,19.333333333333332,0,58,58,1,1180,SUCCESS,421364,BVY_zRqjRfqqfXLdzKSrhg,
SanjayKDave-FF,1602497938367,3,140513,138126,421541,21.333333333333332,0,64,64,1,1181,SUCCESS,421541,t8xeIHPgTouBwzBWm6SClw,
kdog,1601720842721,3,140639,139072,421917,19.333333333333332,0,58,58,1,1182,SUCCESS,421917,57101aff888242d2a5e97Q,
CS26,1604148462191,3,141012,126635,423037,16.333333333333332,0,49,49,1,1183,SUCCESS,423037,FDJhasexR4KMZJoky8tWbQ,
MX-mk1,1603685751328,3,141141,135814,423425,20.0,0,60,60,2,1184,SUCCESS,423425,F5NLcX69THeWlv_AWhZkcA,
Matdori,1602755546533,3,141223,134290,423671,10.666666666666666,0,32,32,2,1185,SUCCESS,423671,dfbf5d20c86748cdb910eQ,
SATISH,1603785286014,3,141383,131082,424151,4.0,0,12,12,3,1186,SUCCESS,424151,ESNNtZZUQH-YwNXoF1MlpQ,
deeplin,1602362206686,3,141718,133559,425156,9.0,0,27,27,1,1187,SUCCESS,425156,d981a439430c42699bc5ew,
Deepminds,1601681555154,3,142018,138286,426055,10.666666666666666,0,32,32,6,1188,SUCCESS,426055,PV1zBGKvTO-Q249WapMW9g,
TESTEVAL,1602721406831,3,142211,124518,426635,11.333333333333334,0,34,34,4,1189,SUCCESS,426635,JpWCumBlSZmNmZr9O5zdkQ,
drarnakarick,1601978731721,3,142238,129495,426716,11.333333333333334,0,34,34,2,1190,SUCCESS,426716,FGEnn7-nR_q6sWHxBFvmJQ,
speedyMcspeedyFace,1601689929645,3,142291,123256,426873,9.666666666666666,0,29,29,6,1191,SUCCESS,426873,DpDmW_jISl6cDcZXWq1smw,
BLR-JPMC-Minnal,1602167813864,3,142348,137971,427045,21.0,0,63,63,2,1192,SUCCESS,427045,5QgNJ6hLRwOy2hUwgMKdig,
sumitagarwal,1603912290204,3,142552,138730,427658,10.333333333333334,0,31,31,1,1193,SUCCESS,427658,1mcMgYykRJmcmHToe-SBOg,
Racer7Group71,1603349894216,3,142591,140538,427775,0.0,0,0,0,7,1194,SUCCESS,427775,gwBKbK5wRwGkE5EHJ_84mw,
TheBoss,1603028574608,3,142635,134279,427906,13.0,0,39,39,1,1195,SUCCESS,427906,7wmFu9CjSf-D3cFO5rm1ZA,
AKAshish,1603700218828,3,142862,132670,428588,5.666666666666667,0,17,17,1,1196,SUCCESS,428588,2dUQoVXQQme810eToQEG-w,
Group13N,1603355568887,3,143365,132506,430097,19.666666666666668,0,59,59,3,1197,SUCCESS,430097,fQqtygMHSQGuKofK0j2xnQ,
Group45-AyanMukherjee,1603131267473,3,143372,137385,430116,21.666666666666668,0,63,65,2,1198,SUCCESS,430116,bQyCp8T7QUylEppGDAY-sQ,
prish,1602617376751,3,143523,138129,430570,20.333333333333332,0,61,61,1,1199,SUCCESS,430570,75d2015210da46dfb3f63Q,
ayushiJain-h235030,1602514481439,3,143612,127712,430838,22.0,0,66,66,1,1200,SUCCESS,430838,4E30A3amSpCoNYInIXfiRw,
ReclamationofMining,1603962750910,3,143797,134400,431391,6.0,0,18,18,1,1201,SUCCESS,431391,aLHLF6-hS5KFW6fJiB1sAA,
Atula,1603903780871,3,143873,129558,431620,10.0,0,30,30,4,1202,SUCCESS,431620,1o-NJJ8aTcSC6btCqCsv8A,
Group44,1602157459299,3,144404,134485,433212,2.3333333333333335,0,7,7,2,1203,SUCCESS,433212,5CRfv2kfRtS9nfl0kGmjzw,
Group17,1601969774266,3,144758,138335,434274,10.333333333333334,0,31,31,1,1204,SUCCESS,434274,7T-P1KlARcW8L_lrF430Yw,
jayden-lee,1602916763627,3,145069,139422,435207,9.666666666666666,0,29,29,3,1205,SUCCESS,435207,SX-J8cSPRzulQqHNlkIRWw,
snappy,1601558268882,3,145124,125546,435372,9.0,0,27,27,3,1206,SUCCESS,435372,dHSAs1JCRYGnAp3SYdGiHA,
SG-Chetak,1602598328144,3,145168,137384,435504,21.333333333333332,0,64,64,3,1207,SUCCESS,435504,WSgyYux8TK-P40l8VL8jRg,
group96priya,1601972235877,3,145224,137957,435674,16.333333333333332,0,49,49,2,1208,SUCCESS,435674,uBek1Zu-SImZJotOW4Ya4A,
prothamRacer,1604150951880,3,145316,139148,435950,12.333333333333334,0,37,37,2,1209,SUCCESS,435950,lPV74FpDTRKGa8J7PLfMnQ,
Group6,1602077688222,3,145870,138998,437612,13.666666666666666,0,41,41,4,1210,SUCCESS,437612,XH2W0abaS_uimtoH9UdLtA,
Provat-RModel,1604151994583,3,146003,135627,438010,15.333333333333334,0,46,46,2,1211,SUCCESS,438010,xY4nFbeFQ16434ge5twKLg,
RamyaNagarur,1602132490140,3,146331,140798,438994,1.0,0,3,3,1,1212,SUCCESS,438994,raTVDhwHQZeX497e1lhGWw,
asdasd,1603180946417,3,147131,139060,441394,11.666666666666666,0,35,35,1,1213,SUCCESS,441394,Y6v4zIrSRriJhAFVw_JCVw,
purple-fog-racer,1603993974468,3,147264,138065,441793,5.666666666666667,0,17,17,2,1214,SUCCESS,441793,5FBmuxTYSdu3eb0Oc504DA,
SourabhSharmaRacer,1601969968010,3,147414,137554,442244,15.666666666666666,0,47,47,1,1215,SUCCESS,442244,vmAcGGVGRYOJv31lEmN1Mw,
kupserj,1603891620525,3,147690,140529,443070,4.333333333333333,0,13,13,1,1216,SUCCESS,443070,ukaQkTjQReiCuSl0fFQ6vw,
JPMC-HOU-RacerStars,1603060429669,3,147700,139722,443102,10.666666666666666,0,32,32,3,1217,SUCCESS,443102,64bbcd919ce94266a0594w,
PranavRacer,1603449848192,3,147964,139130,443894,7.0,0,21,21,1,1218,SUCCESS,443894,C1Kf5yYrTZi0nVpFrcVGDw,
AbbyJ,1602593662898,3,148088,143858,444266,11.0,0,33,33,1,1219,SUCCESS,444266,rtOE_D23QyyJtag5dTyPUQ,
usha999,1603978039792,3,148155,140993,444465,10.666666666666666,0,32,32,1,1220,SUCCESS,444465,b0TgphbYRDi6guQpHyZzDQ,
G64ofFurious,1603106725345,3,148525,133013,445575,11.333333333333334,0,34,34,4,1221,SUCCESS,445575,ZHp0olhNScSySpJMEMFrVA,
Juz,1603387722305,3,148641,142008,445925,7.0,0,21,21,2,1222,SUCCESS,445925,88Smpl_hTeumFWGezysbiA,
OvaiseAirtelEng,1604046584824,3,148654,145840,445962,20.0,0,60,60,1,1223,SUCCESS,445962,13eqBg0VQxuGNldDDAlwOA,
BlueWally,1603757354314,3,148716,135061,446148,21.333333333333332,0,64,64,2,1224,SUCCESS,446148,EgKXg5LjTa2VfX8ZjBP1oA,
DDRacer,1603210707218,3,148844,146651,446534,3.3333333333333335,0,10,10,6,1225,SUCCESS,446534,_E5AbEbAR-CO14Ls6KDPqw,
Supershas,1603447539130,3,149042,145791,447127,14.333333333333334,0,43,43,1,1226,SUCCESS,447127,kKzFXLUMTya6RtpS_-t8vA,
Flintstones,1601581288842,3,149197,142867,447592,22.0,0,66,66,5,1227,SUCCESS,447592,LjxJLQ_7TkOhHnCovtalWQ,
karthik1702,1603635358185,3,149318,144599,447956,12.0,0,36,36,1,1228,SUCCESS,447956,sIG8YKolSQ2bVxgxwpFiSg,
HS2020,1602858833621,3,149616,140777,448850,11.0,0,33,33,1,1229,SUCCESS,448850,NHgfFh3mRpO9IDoVgKyixw,
beepbeepbeep,1603369816697,3,149686,135933,449060,20.333333333333332,0,61,61,26,1230,SUCCESS,449060,nEdWZurNQLmzE_kTAod99Q,
testmod,1603210008431,3,149737,144197,449212,7.666666666666667,0,23,23,2,1231,SUCCESS,449212,RYeCWC3ZRe-XLyDuyJE_Ug,
HoneywellDeepRacer,1603133343476,3,150331,144079,450994,9.0,0,27,27,1,1232,SUCCESS,450994,jG0g2FYsRY69aYTre6XoUw,
JesseRacer,1602902405459,3,150574,139489,451722,18.333333333333332,0,55,55,4,1233,SUCCESS,451722,KkT4GEviSqmWLRRs33tSOg,
MRBABU,1603800832691,3,150681,143260,452044,10.333333333333334,0,31,31,2,1234,SUCCESS,452044,XuFi4GTcSlW14Enm5CUciA,
SlowDriver,1603096658006,3,150710,144196,452132,6.0,0,18,18,2,1235,SUCCESS,452132,h1z6R121RnmRnB2d-5YJXg,
Shani-Racer,1604088654503,3,151145,144401,453436,9.333333333333334,0,28,28,1,1236,SUCCESS,453436,GlGVyF3uTeSuDgyHle5bEg,
DeepTrench,1601567010387,3,151185,136528,453556,19.666666666666668,0,59,59,2,1237,SUCCESS,453556,E6U4rScoRceJVg6l5uIC2A,
anjan-deep-racer,1602692674167,3,151281,149619,453845,5.333333333333333,0,16,16,2,1238,SUCCESS,453845,dkju3lXfQv--e8RTDTNkAQ,
Stanley-S1-ReInvent-Training-Demo,1603504911644,3,151300,130710,453900,20.666666666666668,0,62,62,3,1239,SUCCESS,453900,pXK_c1jISimFglSC0T9wFg,
ChandanLeagueTimeTrialTest,1603725782751,3,151405,120537,454217,12.333333333333334,0,29,37,1,1240,SUCCESS,454217,P4Zqg4t4TIuo_S8L0QweXA,
DrBicuspid,1603428143369,3,151483,138146,454451,22.333333333333332,0,67,67,1,1241,SUCCESS,454451,fCbXQUanT8mYwQSIoqPnCg,
RagingBullModel,1603484352753,3,151924,140733,455774,12.0,0,36,36,3,1242,SUCCESS,455774,ywii9BkgSuehy1mF1JYUOA,
Subhadip,1604028081690,3,152076,145174,456230,12.333333333333334,0,37,37,4,1243,SUCCESS,456230,cmM-81PMToC16EmWaw0GYw,
Group21-NavneetSampleModel,1603351889869,3,152462,150333,457388,6.666666666666667,0,20,20,6,1244,SUCCESS,457388,RO36WaemR46jHrV7CrvjrQ,
HimanshuChatterjee,1603548022599,3,152793,150689,458381,9.333333333333334,0,27,28,1,1245,SUCCESS,458381,3_WJRXzwSYqj0Mvvg-d5tA,
LearningMachine,1603808713497,3,153097,139167,459292,22.0,0,66,66,1,1246,SUCCESS,459292,S_mTf6r1QZ-sJfs_uUXoZw,
NowakP,1603122517712,3,154091,139346,462273,19.0,0,57,57,1,1247,SUCCESS,462273,1ovRFtklRv2oRdwPZCl7KQ,
Tahiti-math,1603395332043,3,154612,149603,463838,6.0,0,18,18,2,1248,SUCCESS,463838,Z9EnIP67QT6CcFVexzP4CQ,
RamPrasad,1603457231478,3,154691,151680,464073,21.666666666666668,0,65,65,1,1249,SUCCESS,464073,UQh6G2-8RwaiRW5YlX1UnA,
model98,1603075893714,3,154978,146536,464936,4.0,0,12,12,1,1250,SUCCESS,464936,P3WMtvrIRbGmWSmFYqtcjQ,
Vox,1603396219615,3,155912,148808,467736,8.0,0,24,24,1,1251,SUCCESS,467736,Qm67_20QThifd9rp613Z1A,
Kaushal,1604093390265,3,156387,139661,469162,11.666666666666666,0,35,35,1,1252,SUCCESS,469162,E83ym7mATQSQHcs5llzSEw,
SylvinAmelia,1603458667221,3,156485,146411,469456,11.0,0,33,33,2,1253,SUCCESS,469456,rFMdcd3aRxS6kkUXUVvXmg,
RacerGroup156,1601969324772,3,156683,136743,470051,15.333333333333334,0,46,46,1,1254,SUCCESS,470051,bYCivGVVTMKSod0-GfnBsg,
Run,1603482894835,3,156751,144720,470253,12.333333333333334,0,37,37,1,1255,SUCCESS,470253,8ubnz3BFRtqmGueNjLQr9g,
mobazhar-1,1603499699226,3,157406,153563,472220,1.6666666666666667,0,5,5,2,1256,SUCCESS,472220,VYnoeFPbRQSJXe6kdAn-1A,
TinyCX,1601878189012,3,157483,143814,472449,14.333333333333334,0,43,43,1,1257,SUCCESS,472449,DfntS-r2S7OwMvCOidTtfg,
kioyong,1603716341175,3,157742,139467,473226,7.666666666666667,0,22,23,1,1258,SUCCESS,473226,UfaO5RDSRqintHKL0Nk91g,
NN,1603268195900,3,157812,151267,473436,10.666666666666666,0,32,32,1,1259,SUCCESS,473436,hwAUHau2ThSABMh49onA0Q,
Greed-is-good,1603466101878,3,158106,143402,474320,12.666666666666666,0,38,38,1,1260,SUCCESS,474320,bnjW0LgHRouC_1oFAQFuIw,
BruceBanner,1603923388771,3,158189,146526,474567,8.333333333333334,0,25,25,1,1261,SUCCESS,474567,JfQWdl4GSj2AOWeoNPauHA,
TPA-TeamE,1603341838096,3,158378,150535,475134,23.666666666666668,0,71,71,2,1262,SUCCESS,475134,x3z_O9BuRgaKhrOyrLX6SQ,JPMorgan Chase
heat-jr,1603932116985,3,158584,154809,475753,6.666666666666667,0,20,20,1,1263,SUCCESS,475753,0ba7a28629d0481bb1be4Q,DeepRacer-Business
Pereira,1603216417816,3,158870,148276,476611,14.0,0,42,42,1,1264,SUCCESS,476611,xwybrzpiQGOGhPITh_7i5Q,
Group99,1603129510474,3,159101,149077,477305,23.666666666666668,0,71,71,4,1265,SUCCESS,477305,b5X5jMR6SciJFWW7EBDcOQ,
Spa-Francorchamps,1603397101094,3,159375,137940,478126,13.0,0,39,39,1,1266,SUCCESS,478126,tzQRYZXESFyZmBs3ymS46g,
VroomVr00m,1603734952170,3,159475,156753,478427,15.0,0,45,45,3,1267,SUCCESS,478427,xDJ8KpEsR7Gdjn2t-r5mBw,
SouravKundu,1603104892036,3,159805,153876,479416,19.0,0,57,57,1,1268,SUCCESS,479416,RGBe33xDRoatb9aFiMqvbw,
lightningcat,1601991404986,3,159819,155007,479458,23.666666666666668,0,71,71,3,1269,SUCCESS,479458,DkY40iNcStmWriPma7rRMg,
bosanas,1602324144075,3,159990,155963,479971,8.666666666666666,0,26,26,2,1270,SUCCESS,479971,2DVGUIDqSi-_LdaZ2QRrDg,
orfitelliyo,1603914233031,3,160145,152927,480435,13.333333333333334,0,40,40,1,1271,SUCCESS,480435,_gwJQFZfT_ulWVUc4l76xA,
jbMOM,1603680165742,3,160679,150396,482037,20.666666666666668,0,62,62,1,1272,SUCCESS,482037,4bfdd05cbfc64a53b8012w,
Daniel-Rivera,1603211461703,3,161974,150727,485922,16.0,0,48,48,1,1273,SUCCESS,485922,VCCB0ARAQ3SRSGH-FbQPPw,
CanerYarar,1603472832197,3,163010,156018,489031,10.333333333333334,0,31,31,1,1274,SUCCESS,489031,PVvXsAkKQ0iHhU0aViGkRg,
DeePRacer,1603449923406,3,163679,156330,491037,16.333333333333332,0,49,49,1,1275,SUCCESS,491037,0fcOXLXcSemTd-eBjKls_w,
Senna-21,1603691292392,3,163834,154246,491504,13.0,0,39,39,1,1276,SUCCESS,491504,7wAwaGhTSPyQCI6ng7m-Og,
momaverick,1603207646445,3,164213,160671,492641,17.666666666666668,0,53,53,1,1277,SUCCESS,492641,96XDw4sxSwOeVtbdH34jGQ,
JohnnyCab,1601789064906,3,164298,161146,492895,8.333333333333334,0,25,25,1,1278,SUCCESS,492895,5Gp9i2GJR3eT46qOaASJaA,
Ritesh,1603087293245,3,164317,154028,492952,10.666666666666666,0,32,32,1,1279,SUCCESS,492952,EQbxZH4dTVqJZF_WHnxC2w,
VJRacer,1603315749677,3,164721,139654,494164,24.333333333333332,0,66,73,1,1280,SUCCESS,494164,rAon0HN7SGuc55hgJtkcAw,
Speeeeeeeeed,1603675171101,3,165024,155211,495072,13.333333333333334,0,40,40,1,1281,SUCCESS,495072,LpL2NgQUTqmxV2gve7GVkw,
raaneraeser,1603927011919,3,165434,163197,496303,15.666666666666666,0,47,47,3,1282,SUCCESS,496303,4QRQ2f7FTtGcTpdGmx0AMw,
STEMPUNKS,1603856065443,3,165679,154811,497038,13.666666666666666,0,41,41,1,1283,SUCCESS,497038,HTienlrMSwqVtRPTM_jdTA,
hh-test-1,1601771875479,3,165787,155404,497361,20.0,0,60,60,2,1284,SUCCESS,497361,wcf6qZYLQyOZRF6V5b79mg,
shebuilds-deepracer-0003,1601522749459,3,166264,161731,498793,21.0,0,63,63,1,1285,SUCCESS,498793,vtnQlzB5QlqJyB-roMNAGQ,
Group69,1603108103447,3,166477,163972,499433,10.666666666666666,0,31,32,1,1286,SUCCESS,499433,ppSd5nDISIyBRuO50LwxWQ,
DongHoon,1601878342775,3,166595,156987,499786,15.0,0,45,45,2,1287,SUCCESS,499786,KWIugDxHSWW7I39H4mhkSg,
AWS2020,1603483917134,3,166897,146137,500693,16.0,0,48,48,1,1288,SUCCESS,500693,LSF8oMtdSx6qFU-h2HVJfw,
riri,1602834392886,3,167469,151753,502407,23.666666666666668,0,71,71,2,1289,SUCCESS,502407,P_lXYbarQvCmf7lyXHQU0w,
kero,1603073321325,3,167804,164870,503413,11.0,0,33,33,1,1290,SUCCESS,503413,AdcZ6WLPTJOT_Z7LEQ3qmA,
narlasumanGroup49,1602051547580,3,167899,164139,503699,16.333333333333332,0,49,49,4,1291,SUCCESS,503699,ROOo7td3R0Ks0Dm7iWJCCw,
Expert-Learner1,1601992941274,3,168948,150461,506844,17.0,0,51,51,1,1292,SUCCESS,506844,7jaT0F0QQ824Bze8BVe6SQ,
GVar,1603841199651,3,169394,157741,508183,11.666666666666666,0,35,35,2,1293,SUCCESS,508183,l0viLInPTtyYRLfPgCR6gQ,
JPMC-Leo-BuenosAires,1602805717439,3,170058,152437,510174,26.333333333333332,0,79,79,2,1294,SUCCESS,510174,em6_g8XoRJCdnEEY-COhEg,
2ms,1603374357615,3,170459,166335,511379,4.666666666666667,0,14,14,1,1295,SUCCESS,511379,2j8I794QSru6hrdaJFlkCg,
